"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2282.42	300
2282.87	332
2283.32	290
2283.77	265
2284.22	287
2284.68	293
2285.13	281
2285.58	271
2286.03	287
2286.49	314
2286.94	286
2287.39	250
2287.84	286
2288.3	300
2288.75	286
2289.2	257
2289.66	270
2290.11	277
2290.56	291
2291.01	313
2291.47	320
2291.92	311
2292.37	291
2292.83	284
2293.28	342
2293.73	329
2294.19	301
2294.64	296
2295.09	337
2295.55	327
2296	286
2296.45	249
2296.91	254
2297.36	288
2297.81	277
2298.27	276
2298.72	314
2299.18	340
2299.63	318
2300.08	318
2300.54	288
2300.99	298
2301.44	310
2301.9	334
2302.35	371
2302.81	353
2303.26	323
2303.72	299
2304.17	273
2304.62	261
2305.08	278
2305.53	310
2305.99	290
2306.44	271
2306.9	310
2307.35	345
2307.81	320
2308.26	320
2308.72	347
2309.17	310
2309.62	281
2310.08	245
2310.53	245
2310.99	271
2311.44	297
2311.9	327
2312.35	318
2312.81	372
2313.26	363
2313.72	307
2314.18	315
2314.63	346
2315.09	368
2315.54	380
2316	466
2316.45	565
2316.91	581
2317.36	548
2317.82	534
2318.27	480
2318.73	423
2319.19	425
2319.64	405
2320.1	390
2320.55	393
2321.01	373
2321.47	390
2321.92	395
2322.38	358
2322.83	354
2323.29	344
2323.75	310
2324.2	290
2324.66	302
2325.12	315
2325.57	298
2326.03	281
2326.48	314
2326.94	325
2327.4	311
2327.85	320
2328.31	329
2328.77	369
2329.22	392
2329.68	344
2330.14	303
2330.59	277
2331.05	279
2331.51	328
2331.97	330
2332.42	295
2332.88	310
2333.34	407
2333.79	491
2334.25	491
2334.71	425
2335.17	411
2335.62	387
2336.08	372
2336.54	358
2337	330
2337.45	308
2337.91	311
2338.37	298
2338.83	260
2339.28	270
2339.74	281
2340.2	251
2340.66	266
2341.12	281
2341.57	289
2342.03	356
2342.49	340
2342.95	341
2343.41	385
2343.86	404
2344.32	389
2344.78	356
2345.24	346
2345.7	346
2346.16	329
2346.61	289
2347.07	273
2347.53	294
2347.99	327
2348.45	326
2348.91	291
2349.37	280
2349.82	302
2350.28	311
2350.74	349
2351.2	317
2351.66	266
2352.12	274
2352.58	303
2353.04	304
2353.5	299
2353.96	296
2354.41	317
2354.87	329
2355.33	322
2355.79	296
2356.25	344
2356.71	315
2357.17	277
2357.63	258
2358.09	233
2358.55	267
2359.01	292
2359.47	312
2359.93	321
2360.39	320
2360.85	281
2361.31	261
2361.77	277
2362.23	309
2362.69	318
2363.15	280
2363.61	240
2364.07	273
2364.53	312
2364.99	301
2365.45	295
2365.91	281
2366.37	272
2366.83	276
2367.29	300
2367.75	295
2368.21	284
2368.67	289
2369.13	288
2369.59	252
2370.05	270
2370.52	281
2370.98	250
2371.44	255
2371.9	276
2372.36	275
2372.82	300
2373.28	342
2373.74	312
2374.2	261
2374.66	272
2375.13	269
2375.59	276
2376.05	305
2376.51	308
2376.97	300
2377.43	300
2377.89	326
2378.36	349
2378.82	333
2379.28	312
2379.74	329
2380.2	340
2380.66	311
2381.13	275
2381.59	252
2382.05	283
2382.51	317
2382.97	285
2383.44	305
2383.9	292
2384.36	260
2384.82	279
2385.28	279
2385.75	309
2386.21	327
2386.67	322
2387.13	341
2387.6	329
2388.06	330
2388.52	359
2388.98	430
2389.45	512
2389.91	567
2390.37	560
2390.83	536
2391.3	515
2391.76	445
2392.22	373
2392.69	348
2393.15	321
2393.61	372
2394.08	379
2394.54	349
2395	351
2395.47	388
2395.93	389
2396.39	365
2396.86	375
2397.32	355
2397.78	350
2398.25	348
2398.71	327
2399.17	340
2399.64	333
2400.1	365
2400.56	381
2401.03	373
2401.49	404
2401.95	462
2402.42	499
2402.88	490
2403.35	437
2403.81	396
2404.27	408
2404.74	380
2405.2	357
2405.67	335
2406.13	321
2406.6	292
2407.06	279
2407.52	292
2407.99	316
2408.45	334
2408.92	351
2409.38	328
2409.85	301
2410.31	296
2410.78	330
2411.24	348
2411.71	351
2412.17	308
2412.64	320
2413.1	367
2413.57	346
2414.03	341
2414.5	372
2414.96	356
2415.43	351
2415.89	359
2416.36	377
2416.82	349
2417.29	361
2417.75	344
2418.22	363
2418.68	393
2419.15	442
2419.61	438
2420.08	399
2420.55	399
2421.01	421
2421.48	471
2421.94	458
2422.41	427
2422.87	431
2423.34	483
2423.81	563
2424.27	725
2424.74	921
2425.2	1187
2425.67	1461
2426.14	1646
2426.6	1756
2427.07	1680
2427.54	1427
2428	1162
2428.47	944
2428.93	747
2429.4	631
2429.87	531
2430.33	485
2430.8	442
2431.27	402
2431.73	383
2432.2	387
2432.67	398
2433.14	439
2433.6	498
2434.07	471
2434.54	434
2435	433
2435.47	444
2435.94	435
2436.4	459
2436.87	470
2437.34	444
2437.81	481
2438.27	440
2438.74	402
2439.21	409
2439.68	389
2440.14	385
2440.61	378
2441.08	366
2441.55	359
2442.01	389
2442.48	373
2442.95	335
2443.42	336
2443.89	355
2444.35	375
2444.82	385
2445.29	415
2445.76	408
2446.23	386
2446.69	351
2447.16	373
2447.63	396
2448.1	377
2448.57	362
2449.03	373
2449.5	355
2449.97	323
2450.44	278
2450.91	263
2451.38	286
2451.85	303
2452.31	318
2452.78	314
2453.25	327
2453.72	310
2454.19	304
2454.66	278
2455.13	273
2455.6	293
2456.07	319
2456.54	308
2457	332
2457.47	344
2457.94	319
2458.41	303
2458.88	288
2459.35	279
2459.82	322
2460.29	357
2460.76	347
2461.23	358
2461.7	367
2462.17	346
2462.64	351
2463.11	355
2463.58	326
2464.05	312
2464.52	327
2464.99	330
2465.46	336
2465.93	358
2466.4	322
2466.87	285
2467.34	285
2467.81	312
2468.28	323
2468.75	355
2469.22	362
2469.69	358
2470.16	361
2470.63	375
2471.1	338
2471.57	335
2472.04	332
2472.51	372
2472.98	407
2473.45	427
2473.92	420
2474.39	413
2474.87	429
2475.34	430
2475.81	431
2476.28	403
2476.75	384
2477.22	371
2477.69	340
2478.16	334
2478.63	359
2479.11	360
2479.58	343
2480.05	395
2480.52	479
2480.99	525
2481.46	592
2481.93	663
2482.41	645
2482.88	591
2483.35	531
2483.82	446
2484.29	399
2484.76	374
2485.24	380
2485.71	366
2486.18	349
2486.65	347
2487.12	339
2487.6	333
2488.07	357
2488.54	368
2489.01	364
2489.48	345
2489.96	318
2490.43	311
2490.9	311
2491.37	312
2491.85	336
2492.32	346
2492.79	355
2493.26	337
2493.74	325
2494.21	317
2494.68	317
2495.15	318
2495.63	314
2496.1	322
2496.57	324
2497.05	325
2497.52	343
2497.99	332
2498.47	315
