"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2462.64	1587
2463.11	1730
2463.58	1853
2464.05	1947
2464.52	1979
2464.99	1888
2465.46	1656
2465.93	1600
2466.4	1590
2466.87	1555
2467.34	1563
2467.81	1483
2468.28	1348
2468.75	1329
2469.22	1298
2469.69	1288
2470.16	1314
2470.63	1294
2471.1	1286
2471.57	1360
2472.04	1426
2472.51	1338
2472.98	1267
2473.45	1258
2473.92	1228
2474.39	1270
2474.87	1215
2475.34	1152
2475.81	1161
2476.28	1122
2476.75	1065
2477.22	1052
2477.69	1019
2478.16	1060
2478.63	1057
2479.11	1036
2479.58	1025
2480.05	982
2480.52	982
2480.99	1012
2481.46	1005
2481.93	1000
2482.41	890
2482.88	828
2483.35	797
2483.82	779
2484.29	769
2484.76	773
2485.24	821
2485.71	865
2486.18	850
2486.65	831
2487.12	841
2487.6	809
2488.07	779
2488.54	786
2489.01	775
2489.48	773
2489.96	774
2490.43	798
2490.9	784
2491.37	776
2491.85	718
2492.32	707
2492.79	688
2493.26	698
2493.74	754
2494.21	784
2494.68	771
2495.15	752
2495.63	730
2496.1	790
2496.57	857
2497.05	835
2497.52	831
2497.99	837
2498.47	775
2498.94	755
2499.41	735
2499.89	683
2500.36	689
2500.83	726
2501.31	712
2501.78	710
2502.25	725
2502.73	731
2503.2	771
2503.67	743
2504.15	747
2504.62	755
2505.09	748
2505.57	756
2506.04	738
2506.52	761
2506.99	777
2507.46	771
2507.94	719
2508.41	766
2508.89	804
2509.36	774
2509.83	786
2510.31	794
2510.78	800
2511.26	831
2511.73	806
2512.21	797
2512.68	767
2513.15	737
2513.63	728
2514.1	768
2514.58	794
2515.05	774
2515.53	816
2516	823
2516.48	828
2516.95	894
2517.43	863
2517.9	802
2518.38	811
2518.85	815
2519.33	793
2519.8	808
2520.28	811
2520.75	835
2521.23	930
2521.7	1017
2522.18	1049
2522.65	1078
2523.13	1105
2523.6	1078
2524.08	1052
2524.56	1015
2525.03	997
2525.51	1014
2525.98	947
2526.46	904
2526.93	995
2527.41	1073
2527.89	1128
2528.36	1200
2528.84	1287
2529.31	1430
2529.79	1683
2530.27	2049
2530.74	2503
2531.22	3096
2531.69	3712
2532.17	4182
2532.65	4374
2533.12	4219
2533.6	3717
2534.08	3009
2534.55	2393
2535.03	1903
2535.51	1547
2535.98	1413
2536.46	1333
2536.94	1363
2537.41	1403
2537.89	1466
2538.37	1531
2538.84	1672
2539.32	1896
2539.8	2164
2540.27	2396
2540.75	2522
2541.23	2640
2541.71	2741
2542.18	2742
2542.66	2907
2543.14	3495
2543.62	4336
2544.09	5149
2544.57	5674
2545.05	5793
2545.53	5355
2546	4551
2546.48	3699
2546.96	2823
2547.44	2218
2547.91	1879
2548.39	1652
2548.87	1517
2549.35	1551
2549.83	1495
2550.3	1455
2550.78	1379
2551.26	1339
2551.74	1318
2552.22	1368
2552.69	1401
2553.17	1353
2553.65	1262
2554.13	1197
2554.61	1218
2555.09	1285
2555.56	1366
2556.04	1355
2556.52	1336
2557	1332
2557.48	1307
2557.96	1256
2558.44	1208
2558.92	1155
2559.39	1080
2559.87	1023
2560.35	966
2560.83	950
2561.31	1007
2561.79	1022
2562.27	989
2562.75	1050
2563.23	1130
2563.71	1157
2564.19	1153
2564.66	1151
2565.14	1049
2565.62	957
2566.1	934
2566.58	925
2567.06	882
2567.54	898
2568.02	873
2568.5	857
2568.98	885
2569.46	847
2569.94	815
2570.42	804
2570.9	800
2571.38	801
2571.86	813
2572.34	834
2572.82	878
2573.3	940
2573.78	968
2574.26	930
2574.74	974
2575.22	997
2575.7	955
2576.18	916
2576.66	933
2577.14	939
2577.62	907
2578.1	874
2578.59	861
2579.07	876
2579.55	906
2580.03	925
2580.51	920
2580.99	956
2581.47	1091
2581.95	1232
2582.43	1328
2582.91	1385
2583.39	1459
2583.88	1557
2584.36	1586
2584.84	1472
2585.32	1349
2585.8	1196
2586.28	1082
2586.76	1018
2587.24	1001
2587.73	968
2588.21	955
2588.69	958
2589.17	972
2589.65	1000
2590.13	987
2590.62	975
2591.1	965
2591.58	945
2592.06	924
2592.54	888
2593.03	882
2593.51	888
2593.99	936
2594.47	960
2594.95	944
2595.44	937
2595.92	905
2596.4	886
2596.88	904
2597.37	854
2597.85	831
2598.33	818
2598.81	825
2599.3	798
2599.78	735
2600.26	762
2600.74	838
2601.23	873
2601.71	851
2602.19	817
2602.68	773
2603.16	767
2603.64	757
2604.12	777
2604.61	751
2605.09	720
2605.57	746
2606.06	796
2606.54	794
2607.02	733
2607.51	753
2607.99	736
2608.47	726
2608.96	731
2609.44	697
2609.92	682
2610.41	728
2610.89	811
2611.38	801
2611.86	745
2612.34	736
2612.83	749
2613.31	744
2613.79	738
2614.28	816
2614.76	859
2615.25	904
2615.73	934
2616.21	925
2616.7	902
2617.18	889
2617.67	918
2618.15	924
2618.64	876
2619.12	822
2619.61	830
2620.09	830
2620.57	826
2621.06	825
2621.54	879
2622.03	908
2622.51	928
2623	904
2623.48	891
2623.97	886
2624.45	841
2624.94	816
2625.42	818
2625.91	794
2626.39	793
2626.88	813
2627.36	813
2627.85	818
2628.33	863
2628.82	885
2629.3	917
2629.79	863
2630.28	849
2630.76	893
2631.25	923
2631.73	918
2632.22	894
2632.7	909
2633.19	919
2633.67	904
2634.16	872
2634.65	839
2635.13	799
2635.62	840
2636.1	914
2636.59	976
2637.08	984
2637.56	1013
2638.05	1099
2638.54	1163
2639.02	1180
2639.51	1171
2639.99	1094
2640.48	1091
2640.97	1181
2641.45	1324
2641.94	1485
2642.43	1641
2642.91	1949
2643.4	2457
2643.89	3109
2644.37	3933
2644.86	4769
2645.35	5340
2645.83	5484
2646.32	4972
2646.81	4170
2647.29	3450
2647.78	2733
2648.27	2095
2648.76	1728
2649.24	1467
2649.73	1306
2650.22	1229
2650.71	1149
2651.19	1102
2651.68	1100
2652.17	1124
2652.66	1131
2653.14	1088
2653.63	1109
2654.12	1125
2654.61	1090
2655.09	1104
2655.58	1131
2656.07	1191
2656.56	1191
2657.05	1208
2657.53	1253
2658.02	1251
2658.51	1181
2659	1094
2659.49	1061
2659.97	1008
2660.46	960
2660.95	911
2661.44	897
2661.93	883
2662.42	878
2662.9	890
2663.39	940
2663.88	965
2664.37	978
2664.86	983
2665.35	932
2665.84	888
2666.32	903
2666.81	876
2667.3	840
2667.79	798
2668.28	788
2668.77	800
2669.26	809
2669.75	811
2670.24	772
2670.73	749
2671.21	743
2671.7	780
2672.19	768
2672.68	713
2673.17	688
2673.66	722
2674.15	783
2674.64	838
2675.13	838
2675.62	823
2676.11	839
2676.6	804
2677.09	776
2677.58	768
2678.07	730
2678.56	749
2679.05	749
2679.54	790
2680.03	838
2680.52	918
2681.01	1019
2681.5	1139
2681.99	1147
2682.48	1050
2682.97	1015
2683.46	1007
2683.95	947
2684.44	897
2684.93	808
2685.42	765
2685.91	796
2686.4	814
2686.89	810
2687.39	831
2687.88	868
2688.37	880
2688.86	828
2689.35	761
2689.84	729
2690.33	728
2690.82	675
2691.31	678
2691.8	690
2692.29	674
2692.79	675
2693.28	695
2693.77	742
2694.26	740
2694.75	746
2695.24	724
2695.73	722
2696.23	727
2696.72	718
2697.21	710
2697.7	712
2698.19	723
2698.68	773
2699.18	774
2699.67	748
2700.16	736
2700.65	742
2701.14	734
2701.64	732
2702.13	731
2702.62	751
2703.11	807
2703.6	921
2704.1	1020
2704.59	1062
