peak_location;start_window;end_window
7295.28;7245.12;7345.61
7296.09;7245.93;7346.42
7296.9;7246.74;7347.23
7297.71;7247.55;7348.05
7298.52;7248.35;7348.86
7299.33;7249.16;7349.67
7300.14;7249.97;7350.49
7300.95;7250.78;7351.3
7301.76;7251.59;7352.11
7302.57;7252.39;7352.93
7303.38;7253.2;7353.74
7304.19;7254.01;7354.55
7305.01;7254.82;7355.37
7305.82;7255.63;7356.18
7306.63;7256.43;7357
7307.44;7257.24;7357.81
7308.25;7258.05;7358.62
7309.06;7258.86;7359.44
7309.87;7259.67;7360.25
7310.68;7260.48;7361.07
7311.49;7261.28;7361.88
7312.31;7262.09;7362.69
7313.12;7262.9;7363.51
7313.93;7263.71;7364.32
7314.74;7264.52;7365.14
7315.55;7265.33;7365.95
7316.36;7266.14;7366.76
7317.17;7266.94;7367.58
7317.99;7267.75;7368.39
7318.8;7268.56;7369.21
7319.61;7269.37;7370.02
7320.42;7270.18;7370.84
7321.23;7270.99;7371.65
7322.04;7271.8;7372.47
7322.86;7272.61;7373.28
7323.67;7273.42;7374.1
7324.48;7274.22;7374.91
7325.29;7275.03;7375.72
7326.1;7275.84;7376.54
7326.92;7276.65;7377.35
7327.73;7277.46;7378.17
7328.54;7278.27;7378.98
7329.35;7279.08;7379.8
7330.17;7279.89;7380.61
7330.98;7280.7;7381.43
7331.79;7281.51;7382.24
7332.6;7282.32;7383.06
7333.41;7283.13;7383.88
7334.23;7283.94;7384.69
7335.04;7284.75;7385.51
7335.85;7285.56;7386.32
7336.67;7286.37;7387.14
7337.48;7287.18;7387.95
7338.29;7287.99;7388.77
7339.1;7288.8;7389.58
7339.92;7289.61;7390.4
7340.73;7290.42;7391.21
7341.54;7291.23;7392.03
7342.35;7292.04;7392.85
7343.17;7292.85;7393.66
7343.98;7293.66;7394.48
7344.79;7294.47;7395.29
7345.61;7295.28;7396.11
7346.42;7296.09;7396.93
7347.23;7296.9;7397.74
7348.05;7297.71;7398.56
7348.86;7298.52;7399.37
7349.67;7299.33;7400.19
7350.49;7300.14;7401.01
7351.3;7300.95;7401.82
7352.11;7301.76;7402.64
7352.93;7302.57;7403.46
7353.74;7303.38;7404.27
7354.55;7304.19;7405.09
7355.37;7305.01;7405.9
7356.18;7305.82;7406.72
7357;7306.63;7407.54
7357.81;7307.44;7408.35
7358.62;7308.25;7409.17
7359.44;7309.06;7409.99
7360.25;7309.87;7410.8
7361.07;7310.68;7411.62
7361.88;7311.49;7412.44
7362.69;7312.31;7413.25
7363.51;7313.12;7414.07
7364.32;7313.93;7414.89
7365.14;7314.74;7415.71
7365.95;7315.55;7416.52
7366.76;7316.36;7417.34
7367.58;7317.17;7418.16
7368.39;7317.99;7418.97
7369.21;7318.8;7419.79
7370.02;7319.61;7420.61
7370.84;7320.42;7421.43
7371.65;7321.23;7422.24
7372.47;7322.04;7423.06
7373.28;7322.86;7423.88
7374.1;7323.67;7424.7
7374.91;7324.48;7425.51
7375.72;7325.29;7426.33
7376.54;7326.1;7427.15
7377.35;7326.92;7427.97
7378.17;7327.73;7428.78
7378.98;7328.54;7429.6
7379.8;7329.35;7430.42
7380.61;7330.17;7431.24
7381.43;7330.98;7432.06
7382.24;7331.79;7432.87
7383.06;7332.6;7433.69
7383.88;7333.41;7434.51
7384.69;7334.23;7435.33
7385.51;7335.04;7436.15
7386.32;7335.85;7436.96
7387.14;7336.67;7437.78
7387.95;7337.48;7438.6
7388.77;7338.29;7439.42
7389.58;7339.1;7440.24
7390.4;7339.92;7441.06
7391.21;7340.73;7441.87
7392.03;7341.54;7442.69
7392.85;7342.35;7443.51
7393.66;7343.17;7444.33
7394.48;7343.98;7445.15
7395.29;7344.79;7445.97
7396.11;7345.61;7446.79
7396.93;7346.42;7447.61
7397.74;7347.23;7448.42
7398.56;7348.05;7449.24
7399.37;7348.86;7450.06
7400.19;7349.67;7450.88
7401.01;7350.49;7451.7
7401.82;7351.3;7452.52
7402.64;7352.11;7453.34
7403.46;7352.93;7454.16
7404.27;7353.74;7454.98
7405.09;7354.55;7455.8
7405.9;7355.37;7456.61
7406.72;7356.18;7457.43
7407.54;7357;7458.25
7408.35;7357.81;7459.07
7409.17;7358.62;7459.89
7409.99;7359.44;7460.71
7410.8;7360.25;7461.53
7411.62;7361.07;7462.35
7412.44;7361.88;7463.17
7413.25;7362.69;7463.99
7414.07;7363.51;7464.81
7414.89;7364.32;7465.63
7415.71;7365.14;7466.45
7416.52;7365.95;7467.27
7417.34;7366.76;7468.09
7418.16;7367.58;7468.91
7418.97;7368.39;7469.73
7419.79;7369.21;7470.55
7420.61;7370.02;7471.37
7421.43;7370.84;7472.19
7422.24;7371.65;7473.01
7423.06;7372.47;7473.83
7423.88;7373.28;7474.65
7424.7;7374.1;7475.47
7425.51;7374.91;7476.29
7426.33;7375.72;7477.11
7427.15;7376.54;7477.93
7427.97;7377.35;7478.75
7428.78;7378.17;7479.57
7429.6;7378.98;7480.39
7430.42;7379.8;7481.21
7431.24;7380.61;7482.04
7432.06;7381.43;7482.86
7432.87;7382.24;7483.68
7433.69;7383.06;7484.5
7434.51;7383.88;7485.32
7435.33;7384.69;7486.14
7436.15;7385.51;7486.96
7436.96;7386.32;7487.78
7437.78;7387.14;7488.6
7438.6;7387.95;7489.42
7439.42;7388.77;7490.24
7440.24;7389.58;7491.07
7441.06;7390.4;7491.07
7441.87;7391.21;7491.89
7442.69;7392.03;7492.71
7443.51;7392.85;7493.53
7444.33;7393.66;7494.35
7445.15;7394.48;7495.17
7445.97;7395.29;7495.99
7446.79;7396.11;7496.82
7447.61;7396.93;7497.64
7448.42;7397.74;7498.46
7449.24;7398.56;7499.28
7450.06;7399.37;7500.1
7450.88;7400.19;7500.92
7451.7;7401.01;7501.75
7452.52;7401.82;7502.57
7453.34;7402.64;7503.39
7454.16;7403.46;7504.21
7454.98;7404.27;7505.03
7455.8;7405.09;7505.85
7456.61;7405.9;7506.68
7457.43;7406.72;7507.5
7458.25;7407.54;7508.32
7459.07;7408.35;7509.14
7459.89;7409.17;7509.97
7460.71;7409.99;7510.79
7461.53;7410.8;7511.61
7462.35;7411.62;7512.43
7463.17;7412.44;7513.26
7463.99;7413.25;7514.08
7464.81;7414.07;7514.9
7465.63;7414.89;7515.72
7466.45;7415.71;7516.55
7467.27;7416.52;7517.37
7468.09;7417.34;7518.19
7468.91;7418.16;7519.01
7469.73;7418.97;7519.84
7470.55;7419.79;7520.66
7471.37;7420.61;7521.48
7472.19;7421.43;7522.3
7473.01;7422.24;7523.13
7473.83;7423.06;7523.95
7474.65;7423.88;7524.77
7475.47;7424.7;7525.6
7476.29;7425.51;7526.42
7477.11;7426.33;7527.24
7477.93;7427.15;7528.07
7478.75;7427.97;7528.89
7479.57;7428.78;7529.71
7480.39;7429.6;7530.54
7481.21;7430.42;7531.36
7482.04;7431.24;7532.18
7482.86;7432.06;7533.01
7483.68;7432.87;7533.83
7484.5;7433.69;7534.65
7485.32;7434.51;7535.48
7486.14;7435.33;7536.3
7486.96;7436.15;7537.12
7487.78;7436.96;7537.95
7488.6;7437.78;7538.77
7489.42;7438.6;7539.6
7490.24;7439.42;7540.42
7491.07;7441.06;7541.24
7491.89;7441.87;7542.07
7492.71;7442.69;7542.89
7493.53;7443.51;7543.72
7494.35;7444.33;7544.54
7495.17;7445.15;7545.36
7495.99;7445.97;7546.19
7496.82;7446.79;7547.01
7497.64;7447.61;7547.84
7498.46;7448.42;7548.66
7499.28;7449.24;7549.49
7500.1;7450.06;7550.31
7500.92;7450.88;7551.13
7501.75;7451.7;7551.96
7502.57;7452.52;7552.78
7503.39;7453.34;7553.61
7504.21;7454.16;7554.43
7505.03;7454.98;7555.26
7505.85;7455.8;7556.08
7506.68;7456.61;7556.91
7507.5;7457.43;7557.73
7508.32;7458.25;7558.56
7509.14;7459.07;7559.38
7509.97;7459.89;7560.21
7510.79;7460.71;7561.03
7511.61;7461.53;7561.86
7512.43;7462.35;7562.68
7513.26;7463.17;7563.51
7514.08;7463.99;7564.33
7514.9;7464.81;7565.16
7515.72;7465.63;7565.98
7516.55;7466.45;7566.81
7517.37;7467.27;7567.63
7518.19;7468.09;7568.46
7519.01;7468.91;7569.29
7519.84;7469.73;7570.11
7520.66;7470.55;7570.94
7521.48;7471.37;7571.76
7522.3;7472.19;7572.59
7523.13;7473.01;7573.41
7523.95;7473.83;7574.24
7524.77;7474.65;7575.06
7525.6;7475.47;7575.89
7526.42;7476.29;7576.72
7527.24;7477.11;7577.54
7528.07;7477.93;7578.37
7528.89;7478.75;7579.19
7529.71;7479.57;7580.02
7530.54;7480.39;7580.85
7531.36;7481.21;7581.67
7532.18;7482.04;7582.5
7533.01;7482.86;7583.33
7533.83;7483.68;7584.15
7534.65;7484.5;7584.98
7535.48;7485.32;7585.8
7536.3;7486.14;7586.63
7537.12;7486.96;7587.46
7537.95;7487.78;7588.28
7538.77;7488.6;7589.11
7539.6;7489.42;7589.94
7540.42;7490.24;7590.76
7541.24;7491.07;7591.59
7542.07;7491.89;7592.42
7542.89;7492.71;7593.24
7543.72;7493.53;7594.07
7544.54;7494.35;7594.9
7545.36;7495.17;7595.72
7546.19;7495.99;7596.55
7547.01;7496.82;7597.38
7547.84;7497.64;7598.21
7548.66;7498.46;7599.03
7549.49;7499.28;7599.86
7550.31;7500.1;7600.69
7551.13;7500.92;7601.51
7551.96;7501.75;7602.34
7552.78;7502.57;7603.17
7553.61;7503.39;7604
7554.43;7504.21;7604.82
7555.26;7505.03;7605.65
7556.08;7505.85;7606.48
7556.91;7506.68;7607.31
7557.73;7507.5;7608.13
7558.56;7508.32;7608.96
7559.38;7509.14;7609.79
7560.21;7509.97;7610.62
7561.03;7510.79;7611.45
7561.86;7511.61;7612.27
7562.68;7512.43;7613.1
7563.51;7513.26;7613.93
7564.33;7514.08;7614.76
7565.16;7514.9;7615.59
7565.98;7515.72;7616.41
7566.81;7516.55;7617.24
7567.63;7517.37;7618.07
7568.46;7518.19;7618.9
7569.29;7519.01;7619.73
7570.11;7519.84;7620.55
7570.94;7520.66;7621.38
7571.76;7521.48;7622.21
7572.59;7522.3;7623.04
7573.41;7523.13;7623.87
7574.24;7523.95;7624.7
7575.06;7524.77;7625.52
7575.89;7525.6;7626.35
7576.72;7526.42;7627.18
7577.54;7527.24;7628.01
7578.37;7528.07;7628.84
7579.19;7528.89;7629.67
7580.02;7529.71;7630.5
7580.85;7530.54;7631.33
7581.67;7531.36;7632.16
7582.5;7532.18;7632.98
7583.33;7533.01;7633.81
7584.15;7533.83;7634.64
7584.98;7534.65;7635.47
7585.8;7535.48;7636.3
7586.63;7536.3;7637.13
7587.46;7537.12;7637.96
7588.28;7537.95;7638.79
7589.11;7538.77;7639.62
7589.94;7539.6;7640.45
7590.76;7540.42;7641.28
7591.59;7541.24;7642.11
7592.42;7542.07;7642.94
7593.24;7542.89;7643.76
7594.07;7543.72;7644.59
7594.9;7544.54;7645.42
7595.72;7545.36;7646.25
7596.55;7546.19;7647.08
7597.38;7547.01;7647.91
7598.21;7547.84;7648.74
7599.03;7548.66;7649.57
7599.86;7549.49;7650.4
7600.69;7550.31;7651.23
7601.51;7551.13;7652.06
7602.34;7551.96;7652.89
7603.17;7552.78;7653.72
7604;7553.61;7654.55
7604.82;7554.43;7655.38
7605.65;7555.26;7656.21
7606.48;7556.08;7657.04
7607.31;7556.91;7657.87
7608.13;7557.73;7658.7
7608.96;7558.56;7659.54
7609.79;7559.38;7660.37
7610.62;7560.21;7661.2
7611.45;7561.03;7662.03
7612.27;7561.86;7662.86
7613.1;7562.68;7663.69
7613.93;7563.51;7664.52
7614.76;7564.33;7665.35
7615.59;7565.16;7666.18
7616.41;7565.98;7667.01
7617.24;7566.81;7667.84
7618.07;7567.63;7668.67
7618.9;7568.46;7669.5
7619.73;7569.29;7670.33
7620.55;7570.11;7671.17
7621.38;7570.94;7672
7622.21;7571.76;7672.83
7623.04;7572.59;7673.66
7623.87;7573.41;7674.49
7624.7;7574.24;7675.32
7625.52;7575.06;7676.15
7626.35;7575.89;7676.98
7627.18;7576.72;7677.82
7628.01;7577.54;7678.65
7628.84;7578.37;7679.48
7629.67;7579.19;7680.31
7630.5;7580.02;7681.14
7631.33;7580.85;7681.97
7632.16;7581.67;7682.81
7632.98;7582.5;7683.64
7633.81;7583.33;7684.47
7634.64;7584.15;7685.3
7635.47;7584.98;7686.13
7636.3;7585.8;7686.96
7637.13;7586.63;7687.8
7637.96;7587.46;7688.63
7638.79;7588.28;7689.46
7639.62;7589.11;7690.29
7640.45;7589.94;7691.12
7641.28;7590.76;7691.96
7642.11;7591.59;7692.79
7642.94;7592.42;7693.62
7643.76;7593.24;7694.45
7644.59;7594.07;7695.29
7645.42;7594.9;7696.12
7646.25;7595.72;7696.95
7647.08;7596.55;7697.78
7647.91;7597.38;7698.62
7648.74;7598.21;7699.45
7649.57;7599.03;7700.28
7650.4;7599.86;7701.11
7651.23;7600.69;7701.95
7652.06;7601.51;7702.78
7652.89;7602.34;7703.61
7653.72;7603.17;7704.45
7654.55;7604;7705.28
7655.38;7604.82;7706.11
7656.21;7605.65;7706.94
7657.04;7606.48;7707.78
7657.87;7607.31;7708.61
7658.7;7608.13;7709.44
7659.54;7608.96;7710.28
7660.37;7609.79;7711.11
7661.2;7610.62;7711.94
7662.03;7611.45;7712.78
7662.86;7612.27;7713.61
7663.69;7613.1;7714.44
7664.52;7613.93;7715.28
7665.35;7614.76;7716.11
7666.18;7615.59;7716.94
7667.01;7616.41;7717.78
7667.84;7617.24;7718.61
7668.67;7618.07;7719.44
7669.5;7618.9;7720.28
7670.33;7619.73;7721.11
7671.17;7620.55;7721.95
7672;7621.38;7722.78
7672.83;7622.21;7723.61
7673.66;7623.04;7724.45
7674.49;7623.87;7725.28
7675.32;7624.7;7726.12
7676.15;7625.52;7726.95
7676.98;7626.35;7727.78
7677.82;7627.18;7728.62
7678.65;7628.01;7729.45
7679.48;7628.84;7730.29
7680.31;7629.67;7731.12
7681.14;7630.5;7731.96
7681.97;7631.33;7732.79
7682.81;7632.16;7733.62
7683.64;7632.98;7734.46
7684.47;7633.81;7735.29
7685.3;7634.64;7736.13
7686.13;7635.47;7736.96
7686.96;7636.3;7737.8
7687.8;7637.13;7738.63
7688.63;7637.96;7739.47
7689.46;7638.79;7739.47
7690.29;7639.62;7740.3
7691.12;7640.45;7741.14
7691.96;7641.28;7741.97
7692.79;7642.11;7742.81
7693.62;7642.94;7743.64
7694.45;7643.76;7744.48
7695.29;7644.59;7745.31
7696.12;7645.42;7746.15
7696.95;7646.25;7746.98
7697.78;7647.08;7747.82
7698.62;7647.91;7748.65
7699.45;7648.74;7749.49
7700.28;7649.57;7750.32
7701.11;7650.4;7751.16
7701.95;7651.23;7751.99
7702.78;7652.06;7752.83
7703.61;7652.89;7753.66
7704.45;7653.72;7754.5
7705.28;7654.55;7755.34
7706.11;7655.38;7756.17
7706.94;7656.21;7757.01
7707.78;7657.04;7757.84
7708.61;7657.87;7758.68
7709.44;7658.7;7759.52
7710.28;7659.54;7760.35
7711.11;7660.37;7761.19
7711.94;7661.2;7762.02
7712.78;7662.03;7762.86
7713.61;7662.86;7763.7
7714.44;7663.69;7764.53
7715.28;7664.52;7765.37
7716.11;7665.35;7766.2
7716.94;7666.18;7767.04
7717.78;7667.01;7767.88
7718.61;7667.84;7768.71
7719.44;7668.67;7769.55
7720.28;7669.5;7770.39
7721.11;7670.33;7771.22
7721.95;7671.17;7772.06
7722.78;7672;7772.89
7723.61;7672.83;7773.73
7724.45;7673.66;7774.57
7725.28;7674.49;7775.4
7726.12;7675.32;7776.24
7726.95;7676.15;7777.08
7727.78;7676.98;7777.92
7728.62;7677.82;7778.75
7729.45;7678.65;7779.59
7730.29;7679.48;7780.43
7731.12;7680.31;7781.26
7731.96;7681.14;7782.1
7732.79;7681.97;7782.94
7733.62;7682.81;7783.77
7734.46;7683.64;7784.61
7735.29;7684.47;7785.45
7736.13;7685.3;7786.29
7736.96;7686.13;7787.12
7737.8;7686.96;7787.96
7738.63;7687.8;7788.8
7739.47;7689.46;7789.64
7740.3;7690.29;7790.47
7741.14;7691.12;7791.31
7741.97;7691.96;7792.15
7742.81;7692.79;7792.99
7743.64;7693.62;7793.82
7744.48;7694.45;7794.66
7745.31;7695.29;7795.5
7746.15;7696.12;7796.34
7746.98;7696.95;7797.18
7747.82;7697.78;7798.01
7748.65;7698.62;7798.85
7749.49;7699.45;7799.69
7750.32;7700.28;7800.53
7751.16;7701.11;7801.37
7751.99;7701.95;7802.2
7752.83;7702.78;7803.04
7753.66;7703.61;7803.88
7754.5;7704.45;7804.72
7755.34;7705.28;7805.56
7756.17;7706.11;7806.4
7757.01;7706.94;7807.23
7757.84;7707.78;7808.07
7758.68;7708.61;7808.91
7759.52;7709.44;7809.75
7760.35;7710.28;7810.59
7761.19;7711.11;7811.43
7762.02;7711.94;7812.27
7762.86;7712.78;7813.1
7763.7;7713.61;7813.94
7764.53;7714.44;7814.78
7765.37;7715.28;7815.62
7766.2;7716.11;7816.46
7767.04;7716.94;7817.3
7767.88;7717.78;7818.14
7768.71;7718.61;7818.98
7769.55;7719.44;7819.82
7770.39;7720.28;7820.66
7771.22;7721.11;7821.49
7772.06;7721.95;7822.33
7772.89;7722.78;7823.17
7773.73;7723.61;7824.01
7774.57;7724.45;7824.85
7775.4;7725.28;7825.69
7776.24;7726.12;7826.53
7777.08;7726.95;7827.37
7777.92;7727.78;7828.21
7778.75;7728.62;7829.05
7779.59;7729.45;7829.89
7780.43;7730.29;7830.73
7781.26;7731.12;7831.57
7782.1;7731.96;7832.41
7782.94;7732.79;7833.25
7783.77;7733.62;7834.09
7784.61;7734.46;7834.93
7785.45;7735.29;7835.77
7786.29;7736.13;7836.61
7787.12;7736.96;7837.45
7787.96;7737.8;7838.29
7788.8;7738.63;7839.13
7789.64;7739.47;7839.97
7790.47;7740.3;7840.81
7791.31;7741.14;7841.65
7792.15;7741.97;7842.49
7792.99;7742.81;7843.33
7793.82;7743.64;7844.17
7794.66;7744.48;7845.01
7795.5;7745.31;7845.85
7796.34;7746.15;7846.69
7797.18;7746.98;7847.53
7798.01;7747.82;7848.37
7798.85;7748.65;7849.21
7799.69;7749.49;7850.05
7800.53;7750.32;7850.9
7801.37;7751.16;7851.74
7802.2;7751.99;7852.58
7803.04;7752.83;7853.42
7803.88;7753.66;7854.26
7804.72;7754.5;7855.1
7805.56;7755.34;7855.94
7806.4;7756.17;7856.78
7807.23;7757.01;7857.62
7808.07;7757.84;7858.46
7808.91;7758.68;7859.31
7809.75;7759.52;7860.15
7810.59;7760.35;7860.99
7811.43;7761.19;7861.83
7812.27;7762.02;7862.67
7813.1;7762.86;7863.51
7813.94;7763.7;7864.35
7814.78;7764.53;7865.2
7815.62;7765.37;7866.04
7816.46;7766.2;7866.88
7817.3;7767.04;7867.72
7818.14;7767.88;7868.56
7818.98;7768.71;7869.4
7819.82;7769.55;7870.25
7820.66;7770.39;7871.09
7821.49;7771.22;7871.93
7822.33;7772.06;7872.77
7823.17;7772.89;7873.61
7824.01;7773.73;7874.46
7824.85;7774.57;7875.3
7825.69;7775.4;7876.14
7826.53;7776.24;7876.98
7827.37;7777.08;7877.82
7828.21;7777.92;7878.67
7829.05;7778.75;7879.51
7829.89;7779.59;7880.35
7830.73;7780.43;7881.19
7831.57;7781.26;7882.04
7832.41;7782.1;7882.88
7833.25;7782.94;7883.72
7834.09;7783.77;7884.56
7834.93;7784.61;7885.41
7835.77;7785.45;7886.25
7836.61;7786.29;7887.09
7837.45;7787.12;7887.94
7838.29;7787.96;7888.78
7839.13;7788.8;7889.62
7839.97;7789.64;7890.46
7840.81;7790.47;7891.31
7841.65;7791.31;7892.15
7842.49;7792.15;7892.99
7843.33;7792.99;7893.84
7844.17;7793.82;7894.68
7845.01;7794.66;7895.52
7845.85;7795.5;7896.37
7846.69;7796.34;7897.21
7847.53;7797.18;7898.05
7848.37;7798.01;7898.9
7849.21;7798.85;7899.74
7850.05;7799.69;7900.58
7850.9;7800.53;7901.43
7851.74;7801.37;7902.27
7852.58;7802.2;7903.11
7853.42;7803.04;7903.96
7854.26;7803.88;7904.8
7855.1;7804.72;7905.64
7855.94;7805.56;7906.49
7856.78;7806.4;7907.33
7857.62;7807.23;7908.18
7858.46;7808.07;7909.02
7859.31;7808.91;7909.86
7860.15;7809.75;7910.71
7860.99;7810.59;7911.55
7861.83;7811.43;7912.4
7862.67;7812.27;7913.24
7863.51;7813.1;7914.08
7864.35;7813.94;7914.93
7865.2;7814.78;7915.77
7866.04;7815.62;7916.62
7866.88;7816.46;7917.46
7867.72;7817.3;7918.31
7868.56;7818.14;7919.15
7869.4;7818.98;7919.99
7870.25;7819.82;7920.84
7871.09;7820.66;7921.68
7871.93;7821.49;7922.53
7872.77;7822.33;7923.37
7873.61;7823.17;7924.22
7874.46;7824.01;7925.06
7875.3;7824.85;7925.91
7876.14;7825.69;7926.75
7876.98;7826.53;7927.6
7877.82;7827.37;7928.44
7878.67;7828.21;7929.29
7879.51;7829.05;7930.13
7880.35;7829.89;7930.98
7881.19;7830.73;7931.82
7882.04;7831.57;7932.67
7882.88;7832.41;7933.51
7883.72;7833.25;7934.36
7884.56;7834.09;7935.2
7885.41;7834.93;7936.05
7886.25;7835.77;7936.89
7887.09;7836.61;7937.74
7887.94;7837.45;7938.59
7888.78;7838.29;7939.43
7889.62;7839.13;7940.28
7890.46;7839.97;7941.12
7891.31;7840.81;7941.97
7892.15;7841.65;7942.81
7892.99;7842.49;7943.66
7893.84;7843.33;7944.51
7894.68;7844.17;7945.35
7895.52;7845.01;7946.2
7896.37;7845.85;7947.04
7897.21;7846.69;7947.89
7898.05;7847.53;7948.73
7898.9;7848.37;7949.58
7899.74;7849.21;7950.43
7900.58;7850.05;7951.27
7901.43;7850.9;7952.12
7902.27;7851.74;7952.97
7903.11;7852.58;7953.81
7903.96;7853.42;7954.66
7904.8;7854.26;7955.5
7905.64;7855.1;7956.35
7906.49;7855.94;7957.2
7907.33;7856.78;7958.04
7908.18;7857.62;7958.89
7909.02;7858.46;7959.74
7909.86;7859.31;7960.58
7910.71;7860.15;7961.43
7911.55;7860.99;7962.28
7912.4;7861.83;7963.12
7913.24;7862.67;7963.97
7914.08;7863.51;7964.82
7914.93;7864.35;7965.67
7915.77;7865.2;7966.51
7916.62;7866.04;7967.36
7917.46;7866.88;7968.21
7918.31;7867.72;7969.05
7919.15;7868.56;7969.9
7919.99;7869.4;7970.75
7920.84;7870.25;7971.6
7921.68;7871.09;7972.44
7922.53;7871.93;7973.29
7923.37;7872.77;7974.14
7924.22;7873.61;7974.98
7925.06;7874.46;7975.83
7925.91;7875.3;7976.68
7926.75;7876.14;7977.53
7927.6;7876.98;7978.38
7928.44;7877.82;7979.22
7929.29;7878.67;7980.07
7930.13;7879.51;7980.92
7930.98;7880.35;7981.77
7931.82;7881.19;7982.61
7932.67;7882.04;7983.46
7933.51;7882.88;7984.31
7934.36;7883.72;7985.16
7935.2;7884.56;7986.01
7936.05;7885.41;7986.85
7936.89;7886.25;7987.7
7937.74;7887.09;7988.55
7938.59;7887.94;7989.4
7939.43;7888.78;7990.25
7940.28;7889.62;7991.1
7941.12;7890.46;7991.94
7941.97;7891.31;7992.79
7942.81;7892.15;7993.64
7943.66;7892.99;7994.49
7944.51;7893.84;7995.34
7945.35;7894.68;7996.19
7946.2;7895.52;7997.03
7947.04;7896.37;7997.88
7947.89;7897.21;7998.73
7948.73;7898.05;7999.58
7949.58;7898.9;8000.43
7950.43;7899.74;8001.28
7951.27;7900.58;8001.28
7952.12;7901.43;8002.13
7952.97;7902.27;8002.98
7953.81;7903.11;8003.83
7954.66;7903.96;8004.67
7955.5;7904.8;8005.52
7956.35;7905.64;8006.37
7957.2;7906.49;8007.22
7958.04;7907.33;8008.07
7958.89;7908.18;8008.92
7959.74;7909.02;8009.77
7960.58;7909.86;8010.62
7961.43;7910.71;8011.47
7962.28;7911.55;8012.32
7963.12;7912.4;8013.17
7963.97;7913.24;8014.02
7964.82;7914.08;8014.87
7965.67;7914.93;8015.72
7966.51;7915.77;8016.57
7967.36;7916.62;8017.42
7968.21;7917.46;8018.26
7969.05;7918.31;8019.11
7969.9;7919.15;8019.96
7970.75;7919.99;8020.81
7971.6;7920.84;8021.66
7972.44;7921.68;8022.51
7973.29;7922.53;8023.36
7974.14;7923.37;8024.21
7974.98;7924.22;8025.06
7975.83;7925.06;8025.91
7976.68;7925.91;8026.77
7977.53;7926.75;8027.62
7978.38;7927.6;8028.47
7979.22;7928.44;8029.32
7980.07;7929.29;8030.17
7980.92;7930.13;8031.02
7981.77;7930.98;8031.87
7982.61;7931.82;8032.72
7983.46;7932.67;8033.57
7984.31;7933.51;8034.42
7985.16;7934.36;8035.27
7986.01;7935.2;8036.12
7986.85;7936.05;8036.97
7987.7;7936.89;8037.82
7988.55;7937.74;8038.67
7989.4;7938.59;8039.52
7990.25;7939.43;8040.37
7991.1;7940.28;8041.23
7991.94;7941.12;8042.08
7992.79;7941.97;8042.93
7993.64;7942.81;8043.78
7994.49;7943.66;8044.63
7995.34;7944.51;8045.48
7996.19;7945.35;8046.33
7997.03;7946.2;8047.18
7997.88;7947.04;8048.04
7998.73;7947.89;8048.89
7999.58;7948.73;8049.74
8000.43;7949.58;8050.59
8001.28;7951.27;8051.44
8002.13;7952.12;8052.29
8002.98;7952.97;8053.14
8003.83;7953.81;8054
8004.67;7954.66;8054.85
8005.52;7955.5;8055.7
8006.37;7956.35;8056.55
8007.22;7957.2;8057.4
8008.07;7958.04;8058.25
8008.92;7958.89;8059.11
8009.77;7959.74;8059.96
8010.62;7960.58;8060.81
8011.47;7961.43;8061.66
8012.32;7962.28;8062.52
8013.17;7963.12;8063.37
8014.02;7963.97;8064.22
8014.87;7964.82;8065.07
8015.72;7965.67;8065.92
8016.57;7966.51;8066.78
8017.42;7967.36;8067.63
8018.26;7968.21;8068.48
8019.11;7969.05;8069.33
8019.96;7969.9;8070.19
8020.81;7970.75;8071.04
8021.66;7971.6;8071.89
8022.51;7972.44;8072.74
8023.36;7973.29;8073.6
8024.21;7974.14;8074.45
8025.06;7974.98;8075.3
8025.91;7975.83;8076.16
8026.77;7976.68;8077.01
8027.62;7977.53;8077.86
8028.47;7978.38;8078.71
8029.32;7979.22;8079.57
8030.17;7980.07;8080.42
8031.02;7980.92;8081.27
8031.87;7981.77;8082.13
8032.72;7982.61;8082.98
8033.57;7983.46;8083.83
8034.42;7984.31;8084.69
8035.27;7985.16;8085.54
8036.12;7986.01;8086.39
8036.97;7986.85;8087.25
8037.82;7987.7;8088.1
8038.67;7988.55;8088.95
8039.52;7989.4;8089.81
8040.37;7990.25;8090.66
8041.23;7991.1;8091.51
8042.08;7991.94;8092.37
8042.93;7992.79;8093.22
8043.78;7993.64;8094.08
8044.63;7994.49;8094.93
8045.48;7995.34;8095.78
8046.33;7996.19;8096.64
8047.18;7997.03;8097.49
8048.04;7997.88;8098.34
8048.89;7998.73;8099.2
8049.74;7999.58;8100.05
8050.59;8000.43;8100.91
8051.44;8001.28;8101.76
8052.29;8002.13;8102.62
8053.14;8002.98;8103.47
8054;8003.83;8104.32
8054.85;8004.67;8105.18
8055.7;8005.52;8106.03
8056.55;8006.37;8106.89
8057.4;8007.22;8107.74
8058.25;8008.07;8108.6
8059.11;8008.92;8109.45
8059.96;8009.77;8110.31
8060.81;8010.62;8111.16
8061.66;8011.47;8112.02
8062.52;8012.32;8112.87
8063.37;8013.17;8113.73
8064.22;8014.02;8114.58
8065.07;8014.87;8115.43
8065.92;8015.72;8116.29
8066.78;8016.57;8117.14
8067.63;8017.42;8118
8068.48;8018.26;8118.86
8069.33;8019.11;8119.71
8070.19;8019.96;8120.57
8071.04;8020.81;8121.42
